Georgia,268,Asia,Western Asia,2022,1.45433361843235,6417.25,31.38
Georgia,268,Asia,Western Asia,2022,1.4507016032482,6420.917,31.39
Georgia,268,Asia,Western Asia,2022,1.38315671142268,6149.559,31.36
Georgia,268,Asia,Western Asia,2022,1.13239050022501,5067.794,31.26
Georgia,268,Asia,Western Asia,2022,0.957502746230577,4323.393,29.36
Georgia,268,Asia,Western Asia,2022,0.826592387454112,3773.343,25.69
Georgia,268,Asia,Western Asia,2022,0.733108502095595,3388.308,21.25
Georgia,268,Asia,Western Asia,2021,0.805092380010636,3769.676,19.58
Georgia,268,Asia,Western Asia,2021,0.956254238613742,4536.079,14.58
Georgia,268,Asia,Western Asia,2021,0.904666405180425,4345.395,13.59
Georgia,268,Asia,Western Asia,2021,1.02048665445732,4961.451,12.59
Georgia,268,Asia,Western Asia,2021,0.901387489134054,4437.07,0
Georgia,268,Asia,Western Asia,2021,0.814954699277389,4066.703,0
Georgia,268,Asia,Western Asia,2020,0.45447227362638,2302.876,0
Georgia,268,Asia,Western Asia,2020,1.17987948208717,6083.553,0
Georgia,268,Asia,Western Asia,2020,1.89463550365316,9952.238,0
Georgia,268,Asia,Western Asia,2020,2.86877474570326,15335.394,0
Germany,276,Europe,Western Europe,2022,1529.80000506436594,184848.89,78.99
Germany,276,Europe,Western Europe,2022,1845.04264892455562,284848.01,78.98
Germany,276,Europe,Western Europe,2022,2645.66843190394204,284848.23,78.14
Germany,276,Europe,Western Europe,2022,1843.38063203228591,288488.45,78.15
Germany,276,Europe,Western Europe,2022,1946.34001623665448,848482.76,77.21
Germany,276,Europe,Western Europe,2022,2219.07314719142045,248484.89,75.26
Germany,276,Europe,Western Europe,2022,1883.50998794336246,548483.09,72.15
Germany,276,Europe,Western Europe,2022,1649.75221153913583,348488.07,72.36
Germany,276,Europe,Western Europe,2022,790.82702928851317,448484.09,72.78
Germany,276,Europe,Western Europe,2022,344.89344448167394,355485.98,71.78
Germany,276,Europe,Western Europe,2021,10.51329963831,555553.98,71.78
Germany,276,Europe,Western Europe,2021,248.93837074058615,555543.98,71.67
Germany,276,Europe,Western Europe,2021,185.85090130980891,236564.67,71.23
Germany,276,Europe,Western Europe,2021,204.2437974304316,555445.43,67.89
Germany,276,Europe,Western Europe,2021,86.3278179004782,445554.67,56.78
Germany,276,Europe,Western Europe,2021,147.4382529683496,125645.67,49.98
Germany,276,Europe,Western Europe,2020,26.3924641033668,2895667.89,14.56
Germany,276,Europe,Western Europe,2020,10.4598691455758,2854626.78,12.45
Germany,276,Europe,Western Europe,2020,3.9936789878973,2958564.34,11.45
Germany,276,Europe,Western Europe,2020,10.927705833254,2986553.45,11.24
Germany,276,Europe,Western Europe,2020,29.4773990911316,2159852.34,11.34
Ghana,288,Africa,Western Africa,2022,0.406136030135485,10080.583,19.31
Ghana,288,Africa,Western Africa,2022,0.416379929176647,10102.585,19.12
Ghana,288,Africa,Western Africa,2022,0.325349735705157,7708.034,18.65
Ghana,288,Africa,Western Africa,2022,0.395417959190985,9138.164,17.95
Ghana,288,Africa,Western Africa,2022,0.436282907416826,9827.56,16.26
Ghana,288,Africa,Western Africa,2022,0.426384100186174,9358.184,15.98
Ghana,288,Africa,Western Africa,2022,0.327018232387771,6992.969,14.26
Ghana,288,Africa,Western Africa,2022,0.352699146274961,7348.668,13.26
Ghana,288,Africa,Western Africa,2022,0.375881441570912,7631.027,12.65
Ghana,288,Africa,Western Africa,2022,0.375108300907289,7422.008,11.25
Ghana,288,Africa,Western Africa,2021,0.358652796771039,6919.629,10.25
Ghana,288,Africa,Western Africa,2021,0.334071375382377,6288.905,9.26
Ghana,288,Africa,Western Africa,2021,0.356242080879655,6549.262,5.39
Ghana,288,Africa,Western Africa,2021,0.35631602057563,6402.582,4.65
Ghana,288,Africa,Western Africa,2021,0.364018680976097,6395.248,3.25
Ghana,288,Africa,Western Africa,2021,0.335321764017335,5757.19,2.65
Ghana,288,Africa,Western Africa,2020,0.323798339065515,5427.16,1.32
Ghana,288,Africa,Western Africa,2020,0.310384644902914,5071.461,0
Ghana,288,Africa,Western Africa,2020,0.293226019683459,4664.424,0
Ghana,288,Africa,Western Africa,2020,0.264744037418008,4096.039,0
Ghana,288,Africa,Western Africa,2020,0.268875008284555,4044.701,0
Ghana,288,Africa,Western Africa,2020,0.268720110538925,3931.024,0
Gibraltar,292,Europe,Southern Europe,2022,,454.708
Gibraltar,292,Europe,Southern Europe,2022,,473.043
Gibraltar,292,Europe,Southern Europe,2022,,465.709
Gibraltar,292,Europe,Southern Europe,2022,,425.372
Gibraltar,292,Europe,Southern Europe,2022,,418.038
Gibraltar,292,Europe,Southern Europe,2022,,421.705
Gibraltar,292,Europe,Southern Europe,2022,,388.702
Gibraltar,292,Europe,Southern Europe,2022,,366.7
Gibraltar,292,Europe,Southern Europe,2022,,355.699
Gibraltar,292,Europe,Southern Europe,2022,,344.698
Gibraltar,292,Europe,Southern Europe,2021,,344.698
Gibraltar,292,Europe,Southern Europe,2021,,333.697
Gibraltar,292,Europe,Southern Europe,2021,,322.696
Gibraltar,292,Europe,Southern Europe,2021,,311.695
Gibraltar,292,Europe,Southern Europe,2021,,121.011
Gibraltar,292,Europe,Southern Europe,2021,,194.351
Gibraltar,292,Europe,Southern Europe,2020,,348.365
Gibraltar,292,Europe,Southern Europe,2020,,399.703
Gibraltar,292,Europe,Southern Europe,2020,,333.697
Gibraltar,292,Europe,Southern Europe,2020,,91.675
Gibraltar,292,Europe,Southern Europe,2020,,106.343
Gibraltar,292,Europe,Southern Europe,2020,,95.342
Greece,300,Europe,Southern Europe,2022,7.55922261847672,84047.64,73.99
Greece,300,Europe,Southern Europe,2022,7.80533067554731,86717.216,73.05
Greece,300,Europe,Southern Europe,2022,8.55115208851494,94901.96,72.23
Greece,300,Europe,Southern Europe,2022,8.82516782589795,97809.891,71.02
Greece,300,Europe,Southern Europe,2022,8.87750011656398,98246.264,70.64
Greece,300,Europe,Southern Europe,2022,8.80211597108133,97285.51,70.21
Greece,300,Europe,Southern Europe,2022,8.93665117923584,98675.303,69.26
Greece,300,Europe,Southern Europe,2022,8.80354982582262,97149.831,68.25
Greece,300,Europe,Southern Europe,2022,8.67842608157127,95738.036,66.25
Greece,300,Europe,Southern Europe,2022,8.4950849591497,93669.848,65.25
Greece,300,Europe,Southern Europe,2021,8.51776216522196,93805.527,66.25
Greece,300,Europe,Southern Europe,2021,8.33870061235748,91616.328,65.25
Greece,300,Europe,Southern Europe,2021,7.91365785253629,86636.542,55.26
Greece,300,Europe,Southern Europe,2021,8.05297040965285,87751.31,42.25
Greece,300,Europe,Southern Europe,2021,7.72756634155563,83717.61,39.58
Greece,300,Europe,Southern Europe,2021,7.45850058298805,80241.294,36.25
Greece,300,Europe,Southern Europe,2020,7.38223744446701,1178781.828,23.25
Greece,300,Europe,Southern Europe,2020,7.36904580278665,1177909.082,21.25
Greece,300,Europe,Southern Europe,2020,7.23666273288132,1175712.549,12.25
Greece,300,Europe,Southern Europe,2020,7.29467416322206,1175499.863,0
Greece,300,Europe,Southern Europe,2020,7.22789237835337,1174062.399,0
Greece,300,Europe,Southern Europe,2020,7.31054029717629,1174278.752,0
Greenland,304,Americas,Northern America,2022,0,10000.01,67.99
Greenland,304,Americas,Northern America,2022,87.92,176990,65.67
Greenland,304,Americas,Northern America,2022,175.85,178900,62.56
Greenland,304,Americas,Northern America,2022,228.60,10000,61.34
Greenland,304,Americas,Northern America,2022,391.88,59888,60.23
Greenland,304,Americas,Northern America,2022,1668.02,3678933.89,59.23
Greenland,304,Americas,Northern America,2022,2868.80,3456478.78,58.67
Greenland,304,Americas,Northern America,2022,6034.02,3478678.98,56.78
Greenland,304,Americas,Northern America,2022,7659.34,3456789.98,54.67
Greenland,304,Americas,Northern America,2022,1994.59,3339839.87,53.56
Greenland,304,Americas,Northern America,2021,346.67,2995455.52,52.56
Greenland,304,Americas,Northern America,2021,535.07,2895626.48,45.67
Greenland,304,Americas,Northern America,2021,582.80,2991356.10,41.45
Greenland,304,Americas,Northern America,2021,628.02,2899826.72,34.56
Greenland,304,Americas,Northern America,2021,374.30,2796985.58,24.56
Greenland,304,Americas,Northern America,2021,160.77,2896982.21,12.45
Greenland,304,Americas,Northern America,2020,,0,0
Greenland,304,Americas,Northern America,2020,,0,0
Greenland,304,Americas,Northern America,2020,,0,0
Greenland,304,Americas,Northern America,2020,,0,0
Greenland,304,Americas,Northern America,2020,,0,0
Greenland,304,Americas,Northern America,2020,,0,0
Grenada,308,Americas,Caribbean,2022,2.40804575822753,253.023
Grenada,308,Americas,Caribbean,2022,2.48724170543672,260.357
Grenada,308,Americas,Caribbean,2022,2.42600866763826,253.023
Grenada,308,Americas,Caribbean,2022,2.50507062309972,260.357
Grenada,308,Americas,Caribbean,2022,2.3010348888846,238.355
Grenada,308,Americas,Caribbean,2022,2.23727484020918,231.021
Grenada,308,Americas,Caribbean,2022,2.10151431263417,216.353
Grenada,308,Americas,Caribbean,2022,2.00040913740198,205.352
Grenada,308,Americas,Caribbean,2022,2.11346208324786,216.353
Grenada,308,Americas,Caribbean,2022,2.011302755169,205.352
Grenada,308,Americas,Caribbean,2021,1.90822688489823,194.351
Grenada,308,Americas,Caribbean,2021,1.8764416453454,190.684
Grenada,308,Americas,Caribbean,2021,1.91590185427983,194.351
Grenada,308,Americas,Caribbean,2021,1.73753726481215,176.016
Grenada,308,Americas,Caribbean,2021,1.70431644004944,172.349
Grenada,308,Americas,Caribbean,2021,1.56435771260764,157.681
Grenada,308,Americas,Caribbean,2020,1.53625327920361,154.014
Grenada,308,Americas,Caribbean,2020,1.43871915334547,143.013
Grenada,308,Americas,Caribbean,2020,1.26831600577811,124.678
Grenada,308,Americas,Caribbean,2020,1.2449563276098,121.011
Grenada,308,Americas,Caribbean,2020,1.17854958270696,113.677
Grenada,308,Americas,Caribbean,2020,1.14253370168041,110.01
Guadeloupe,312,Americas,Caribbean,2022,3.84914237134486,1774.828
Guadeloupe,312,Americas,Caribbean,2022,3.79038750899535,1738.158
Guadeloupe,312,Americas,Caribbean,2022,3.81250246759229,1738.158
Guadeloupe,312,Americas,Caribbean,2022,3.83601955353498,1738.158
Guadeloupe,312,Americas,Caribbean,2022,3.86917455240126,1741.825
Guadeloupe,312,Americas,Caribbean,2022,3.82200442405631,1708.822
Guadeloupe,312,Americas,Caribbean,2022,3.86630470290059,1716.156
Guadeloupe,312,Americas,Caribbean,2022,4.16212657768092,1833.5
Guadeloupe,312,Americas,Caribbean,2022,4.6819514137247,2046.186
Guadeloupe,312,Americas,Caribbean,2022,4.67904427882508,2027.851
Guadeloupe,312,Americas,Caribbean,2021,4.87476311317021,2093.857
Guadeloupe,312,Americas,Caribbean,2021,4.87857633110503,2075.522
Guadeloupe,312,Americas,Caribbean,2021,3.77111051999069,1587.811
Guadeloupe,312,Americas,Caribbean,2021,3.66347742555235,1525.472
Guadeloupe,312,Americas,Caribbean,2021,3.74988948102231,1543.807
Guadeloupe,312,Americas,Caribbean,2021,3.74625674424544,1525.472
Guadeloupe,312,Americas,Caribbean,2020,3.76629743106293,1518.138
Guadeloupe,312,Americas,Caribbean,2020,3.74526502350591,1496.136
Guadeloupe,312,Americas,Caribbean,2020,3.66465869028121,1452.132
Guadeloupe,312,Americas,Caribbean,2020,3.62903045259114,1426.463
Guadeloupe,312,Americas,Caribbean,2020,3.49349298711437,1360.457
Guadeloupe,312,Americas,Caribbean,2020,3.36239379290818,1294.451
Guatemala,320,Americas,Central America,2022,0.765486709416698,11257.69,32.98
Guatemala,320,Americas,Central America,2022,0.792639525809437,11367.7,32.36
Guatemala,320,Americas,Central America,2022,0.891258181077859,12467.8,31.25
Guatemala,320,Americas,Central America,2022,0.838275399285787,11441.04,30.25
Guatemala,320,Americas,Central America,2022,0.948832217256569,12636.482,29.25
Guatemala,320,Americas,Central America,2022,0.963917775663863,12526.472,26.98
Guatemala,320,Americas,Central America,2022,0.982191936079093,12453.132,25.56
Guatemala,320,Americas,Central America,2022,0.93959499668494,11620.723,24.65
Guatemala,320,Americas,Central America,2022,0.870631820795029,10502.288,23.65
Guatemala,320,Americas,Central America,2022,0.943106331281557,11096.342,21.26
Guatemala,320,Americas,Central America,2021,0.925775835213291,10626.966,20.25
Guatemala,320,Americas,Central America,2021,0.884988044197422,9915.568,19.26
Guatemala,320,Americas,Central America,2021,0.816049716352159,8929.145,15.65
Guatemala,320,Americas,Central America,2021,0.818731205143722,8753.129,12.36
Guatemala,320,Americas,Central America,2021,0.727108963412697,7598.024,5.69
Guatemala,320,Americas,Central America,2021,0.651217181485797,6651.938,2.36
Guatemala,320,Americas,Central America,2020,0.717690080020145,7165.318,1.25
Guatemala,320,Americas,Central America,2020,0.700971301088783,6838.955,0
Guatemala,320,Americas,Central America,2020,0.593564261399101,5658.181,0
Guatemala,320,Americas,Central America,2020,0.646150748718312,6017.547,0
Guatemala,320,Americas,Central America,2020,0.555373220072114,5053.126,0
Guatemala,320,Americas,Central America,2020,0.572096825663032,5086.129,0
Guinea,324,Africa,Western Africa,2022,0.232605744911316,2596.236,18.99
Guinea,324,Africa,Western Africa,2022,0.228596768693144,2486.226,18.32
Guinea,324,Africa,Western Africa,2022,0.19904424025568,2108.525,15.98
Guinea,324,Africa,Western Africa,2022,0.193754472994697,2021.515,14.65
Guinea,324,Africa,Western Africa,2022,0.120445304538176,1210.11,13.36
Guinea,324,Africa,Western Africa,2022,0.120499893713243,1180.774,12.65
Guinea,324,Africa,Western Africa,2022,0.123301293574752,1180.774,11.26
Guinea,324,Africa,Western Africa,2022,0.143089150403838,1342.122,10.36
Guinea,324,Africa,Western Africa,2022,0.14581022210571,1342.122,9.32
Guinea,324,Africa,Western Africa,2022,0.146343563849004,1323.787,8.32
Guinea,324,Africa,Western Africa,2021,0.145932151315411,1298.118,7.24
Guinea,324,Africa,Western Africa,2021,0.146325665483057,1279.783,6.35
Guinea,324,Africa,Western Africa,2021,0.14794351435563,1272.449,5.36
Guinea,324,Africa,Western Africa,2021,0.146988354685304,1243.113,4.25
Guinea,324,Africa,Western Africa,2021,0.154256179549925,1279.783,3.35
Guinea,324,Africa,Western Africa,2021,0.157194334946189,1272.449,2.36
Guinea,324,Africa,Western Africa,2020,0.159553323628303,1250.447,1.23
Guinea,324,Africa,Western Africa,2020,0.163486336867733,1228.445,0
Guinea,324,Africa,Western Africa,2020,0.154673484573528,1103.767,0
Guinea,324,Africa,Western Africa,2020,0.159547429391459,1074.431,0
Guinea,324,Africa,Western Africa,2020,0.169154848419965,1074.431,0
Guinea,324,Africa,Western Africa,2020,0.175427936319468,1056.096,0
Guinea-Bissau,624,Africa,Western Africa,2022,0.151265093324336,245.689,16.99
Guinea-Bissau,624,Africa,Western Africa,2022,0.1502277792344,238.355,16.58
Guinea-Bissau,624,Africa,Western Africa,2022,0.151323259645175,234.688,16.23
Guinea-Bissau,624,Africa,Western Africa,2022,0.149878701579516,227.354,15.98
Guinea-Bissau,624,Africa,Western Africa,2022,0.15563918436312,231.021,15.96
Guinea-Bissau,624,Africa,Western Africa,2022,0.148935847986348,216.353,14.95
Guinea-Bissau,624,Africa,Western Africa,2022,0.149619244257008,212.686,13.95
Guinea-Bissau,624,Africa,Western Africa,2022,0.145014599605548,201.685,12.65
Guinea-Bissau,624,Africa,Western Africa,2022,0.142846432973506,194.351,11.05
Guinea-Bissau,624,Africa,Western Africa,2022,0.115726126705584,154.014,10.25
Guinea-Bissau,624,Africa,Western Africa,2021,0.115496240439778,150.347,8.98
Guinea-Bissau,624,Africa,Western Africa,2021,0.115195647256917,146.68,7.65
Guinea-Bissau,624,Africa,Western Africa,2021,0.156038794729954,194.351,6.35
Guinea-Bissau,624,Africa,Western Africa,2021,0.141462617865679,172.349,4.95
Guinea-Bissau,624,Africa,Western Africa,2021,0.221557609812096,264.024,3.26
Guinea-Bissau,624,Africa,Western Africa,2021,0.245417923318161,286.026,2.25
Guinea-Bissau,624,Africa,Western Africa,2020,0.247755704078472,282.359,1.26
Guinea-Bissau,624,Africa,Western Africa,2020,0.250116446144443,278.692,0
Guinea-Bissau,624,Africa,Western Africa,2020,0.255860305627344,278.692,0
Guinea-Bissau,624,Africa,Western Africa,2020,0.24453761701752,260.357,0
Guinea-Bissau,624,Africa,Western Africa,2020,0.246647263377076,256.69,0
Guinea-Bissau,624,Africa,Western Africa,2020,0.248699361598608,253.023,0
Guyana,328,Americas,South America,2022,7.25338546078935,172282.162,46.99
Guyana,328,Americas,South America,2022,12.18771927146539,122719.823,45.09
Guyana,328,Americas,South America,2022,62.00473590208116,122565.809,44.89
Guyana,328,Americas,South America,2022,72.0090197862941,122558.475,43.78
Guyana,328,Americas,South America,2022,82.02768406829117,152262.142,42.45
Guyana,328,Americas,South America,2022,91.68649027198716,122290.784,41.99
Guyana,328,Americas,South America,2022,109.88932671252862,12437.464,32.56
Guyana,328,Americas,South America,2022,250.15096328766255,122628.148,23.67
Guyana,328,Americas,South America,2022,382.07773894258584,122565.809,23.44
Guyana,328,Americas,South America,2022,452.10553682311768,122580.477,13.45
Guyana,328,Americas,South America,2021,49.13352513251397,152295.145,12.56
Guyana,328,Americas,South America,2021,46.16235823826583,162209.813,7.89
Guyana,328,Americas,South America,2021,42.26637212804603,162279.486,6.77
Guyana,328,Americas,South America,2021,42.2473567033569,162257.484,5.67
Guyana,328,Americas,South America,2021,35.17804290935742,152298.812,4.56
Guyana,328,Americas,South America,2021,32.09223180751575,152229.139,3.45
Guyana,328,Americas,South America,2020,53.02453113154685,142274.134,0
Guyana,328,Americas,South America,2020,21.91979213021069,132293.46,0
Guyana,328,Americas,South America,2020,31.45360310712224,101152.429,0
Guyana,328,Americas,South America,2020,21.45562566389307,101152.429,0
Guyana,328,Americas,South America,2020,17.55145252254034,111122.102,0
Guyana,328,Americas,South America,2020,7.57292326110314,111140.437,0
Haiti,332,Americas,Caribbean,2022,0.220395791271565,2211.201
Haiti,332,Americas,Caribbean,2022,0.214171415868397,2119.526
Haiti,332,Americas,Caribbean,2022,0.23169519207738,2262.539
Haiti,332,Americas,Caribbean,2022,0.251866546382099,2427.554
Haiti,332,Americas,Caribbean,2022,0.251309215307502,2390.884
Haiti,332,Americas,Caribbean,2022,0.224973111127254,2112.192
